subject_id,date,S1_S2@charging_period,S1_S2@charging_transitions,S1_S2@charging_entropy,S1_S2@charging_instability,S1_S2@activity_diversity,S1_S2@activity_entropy,S1_S2@activity_change,S1_S2@total_activity,S1_S2@dynamic_state_ratio,S1_S2@static_state_ratio,S1_S2@activity_instability,S1_S2@ambience_range,S1_S2@ambience_cnt,S1_S2@ambience_entropy,S1_S2@ambience_mean,S1_S2@ambience_std,S1_S2@ambience_cov,S1_S2@ambience_instability,S1_S2@rssi_cnt_x,S1_S2@rssi_entropy_x,S1_S2@address_cnt,S1_S2@address_entropy,S1_S2@Unknown_cnt,S1_S2@Recognizable_cnt,S1_S2@label_entropy,S1_S2@rssi_mean_x,S1_S2@rssi_range_x,S1_S2@rssi_std_x,S1_S2@rssi_cov_x,S1_S2@mble_instability,S1_S2@center_from_max_distance,S1_S2@center_total_distance,S1_S2@total_distance,S1_S2@path_tortuosity,S1_S2@altitude_mean,S1_S2@altitude_std,S1_S2@altitude_range,S1_S2@altitude_cov,S1_S2@altitude_entropy,S1_S2@speed_mean,S1_S2@speed_max,S1_S2@speed_std,S1_S2@speed_cov,S1_S2@speed_zero_count,S1_S2@speed_entropy,S1_S2@longitude_std,S1_S2@latitude_std,S1_S2@mgps_instability,S1_S2@mlight_mean,S1_S2@mlight_std,S1_S2@mlight_cov,S1_S2@mlight_range,S1_S2@mlight_cnt,S1_S2@mlight_entropy,S1_S2@mlight_instability,S1_S2@on_screen_ratio,S1_S2@on_screen_transitions,S1_S2@on_screen_entropy,S1_S2@avg_on_screen,S1_S2@std_on_screen,S1_S2@cov_on_screed,S1_S2@range_on_screen,S1_S2@mscreen_instability,S1_S2@usagestats_range,S1_S2@usagestats_cnt,S1_S2@usagestats_entropy,S1_S2@usagestats_mean,S1_S2@usagestats_std,S1_S2@usagestats_cov,S1_S2@usagestats_instability,S1_S2@rssi_cnt_y,S1_S2@rssi_entropy_y,S1_S2@bssid_cnt,S1_S2@bssid_entropy,S1_S2@rssi_Uncommon_ratio,S1_S2@rssi_mean_y,S1_S2@rssi_range_y,S1_S2@rssi_std_y,S1_S2@rssi_cov_y,S1_S2@wifi_instability,S1_S2@hr_mean,S1_S2@hr_std,S1_S2@hr_range,S1_S2@hr_cov,S1_S2@hr_abnormal_cnt,S1_S2@hr_entropy,S1_S2@hr_instability,S1_S2@wLight_mean,S1_S2@wLight_std,S1_S2@wLight_cov,S1_S2@wLight_range,S1_S2@wLight_cnt,S1_S2@wLight_entropy,S1_S2@wLight_instability,S1_S2@step_sum,S1_S2@step_mean,S1_S2@step_std,S1_S2@step_cov,S1_S2@step_transition,S1_S2@step_entropy,S1_S2@step_frequency_mean,S1_S2@distance_sum,S1_S2@pedo_speed_mean,S1_S2@pedo_speed_std,S1_S2@pedo_speed_cov,S1_S2@pedo_speed_max,S1_S2@burned_calories_sum,S1_S2@stride_mean,S1_S2@pedo_instability
id01,2024-06-26,0.12025316455696203,0.008438818565400843,0.36742910068944445,1.5447939231550913,0.5,0.39838362015270007,0.010548523206751054,3.3333333333333335,0.04852320675105485,0.046413502109704644,12.585452581374302,0.9999999136514032,0.01834862385321101,1.7778600637208892,0.1963302752293578,0.3932246488267578,2.0028732113138594,8.494617745724712,0.48936170212765956,3.202480507093045,0.6382978723404256,3.202480507093045,0.8723404255319149,0.1276595744680851,0.3819133134069745,-74.55319148936171,44.0,10.88001977203753,-0.1459363382664851,356.0193063136171,4.885206733334851,1750.182969365819,13.335242203578458,131.24493298638134,101.4795385690981,5.953679733903322,38.3,0.05866877025509356,0.4502680172112574,0.44976485667676536,32.41,2.108523009454335,4.688056388028728,0.4712188301095316,0.12567009656753692,0.008763552336920881,0.001406517210520953,1290.2264455449451,59.3469387755102,118.35049141072258,1.9942139199193283,373.0,0.2857142857142857,0.9954584831196949,7.681923728714698,0.15301724137931033,0.015086206896551725,0.4279072920224771,17.75,24.437420076595647,1.3767560606532758,58.0,3.9721290474622504,0.9997873502175784,0.325,2.4165051843587566,0.225,0.26671087857197406,1.1853816825421069,9.892937398875295,0.15853658536585366,3.6359700600523883,0.22560975609756098,3.6110075360574845,0.0,-65.4969512195122,62.0,19.17458278167426,-0.29275534852623736,21.466838481745334,86.17043121149898,11.875366996118311,47.0,0.13781255158130865,0.16632443531827515,1.5618255085802986,3.399692526033547,50.445454545454545,89.11290962120486,1.7665201042228393,282.0,0.12272727272727273,1.1353176297420564,6.632398138368029,0.5422993492407809,0.5422993492407809,5.289129596922017,9.753154976724199,0.028199566160520606,0.10618259309212595,0.009038322487346349,0.41811226867543383,0.006968537811257229,0.06939497815640865,0.06939497815640865,1.2906656901041667,0.009934894950684652,0.7709990234375,237.35736848519156
id01,2024-06-27,0.06595744680851064,0.00425531914893617,0.2430542996423176,1.3306814682889003,0.375,0.5068395199475949,0.010416666666666666,11.444444444444445,0.18541666666666667,0.8145833333333333,12.431426039567658,0.9999999136514032,0.019834710743801654,1.7112050020231213,0.19834710743801653,0.39702337763394824,2.001659528904489,8.299531472854621,0.8461538461538461,2.3114234446919735,0.8461538461538461,2.3114234446919735,0.8461538461538461,0.15384615384615385,0.4293230219306162,-76.23076923076923,31.0,8.321925130029857,-0.10916753450089622,142.76208989970783,4.8846330674392044,1814.9704508015727,9.753021614954944,186.09314348473913,100.03218492998444,6.184677659073357,41.49999999999999,0.06182687765344925,0.9823344774797773,0.2882642142698378,32.51,2.052651101486018,7.120728137154674,0.6296954878861969,0.11108569288302522,0.008742040272607885,0.0013803085131836735,3534.301114882901,34.416666666666664,97.79758716632816,2.8415763825567506,360.0,0.16666666666666666,0.4852155648166194,6.656497209606079,0.16382978723404254,0.010638297872340425,0.4459663224756929,25.666666666666668,29.95923155816176,1.1672427879803282,65.0,3.6859629417733872,0.9948307447675421,0.375,2.7242457218752483,0.20833333333333334,0.287499727332911,1.379998691197973,12.18758742267377,0.1962962962962963,3.6767028218982913,0.26666666666666666,3.679875352994281,0.0,-65.77777777777777,62.0,17.861469669806908,-0.2715426132234159,24.15901988951798,90.84185045723507,10.696595810515008,54.0,0.11774964684972554,0.23238300161377085,1.468878514710754,3.4008694510242554,84.95767195767196,124.02047239635962,1.4597913235917026,305.0,0.1164021164021164,1.1220265098537467,5.827331459497534,0.5041666666666667,0.5041666666666667,5.474180240506842,10.857878162988778,0.020833333333333332,0.07983943367153976,0.008402777777777778,0.39270813862482706,0.006545135643747118,0.07155208719025945,0.07155208719025945,1.234000015258789,0.016208352396885554,0.7789252336360206,277.456973055349
id01,2024-06-28,0.8804347826086957,0.008695652173913044,0.366057821296327,2.5911198825874,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9999999136514032,0.00995850622406639,1.6470899474770415,0.1991701244813278,0.3993162604539778,2.004900391029347,8.033453982926822,0.6060606060606061,3.1266265722079902,0.7878787878787878,3.1266265722079902,0.8484848484848485,0.15151515151515152,0.4253282933732617,-74.33333333333333,31.0,9.762844427375217,-0.13133871426962176,363.2511226395544,0.30078587204637536,7.749180994704653,7.5121603889226805,1.0315515901566052,103.85573940020683,1.1234360516804196,31.900000000000006,0.010817274598096812,0.014327440785229618,0.2901841778697001,21.2428,0.6431656545461558,2.2164049717243826,0.005515339538090314,0.0333824017592006,6.62767990233663e-05,6.298803284890621e-05,3.5153904530196574,28.375,73.88973344337718,2.604043469370121,273.0,0.22916666666666666,0.6414292722179659,7.271482593525762,0.07916666666666666,0.00625,0.27672934984371744,19.0,15.0,0.7894736842105263,30.0,2.48095321191136,0.9993974973979111,0.45454545454545453,2.107426245684654,0.36363636363636365,0.3902599415902835,1.0732148393732797,9.370708661543889,0.12571428571428572,3.27019935579556,0.1,2.5973016619848424,0.0,-58.43142857142857,62.0,21.376078371174923,-0.36583186298524395,12.062860051203712,,,,,,,,45.66355140186916,105.11284047273845,2.3018980619285747,311.0,0.056074766355140186,0.49535296803782325,5.2143723979265895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id01,2024-06-29,0.0,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9999999136516131,0.004166666666666667,1.6094379124341005,0.2,0.3999999568257017,1.9999997841285084,7.860931145557377,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-72.0,0.0,0.0,-0.0,4.0,0.00988719693354858,1.2819034447294342,0.705336723811735,1.8174347109021274,119.40422674303773,8.177878872518509,30.000000000000014,0.06848902334184202,1.0177194078532525,0.019202291131740074,3.2589,0.09549914658521001,4.973320419424141,0.9202054118111791,0.10561130805153668,5.538403401037586e-06,3.426826284490243e-06,25.876643243588656,0.16666666666666666,0.8740073734751262,5.244044240850758,6.0,0.0625,0.2735737942248849,8.449266809823861,0.008695652173913044,0.002173913043478261,0.04991801430261973,4.0,0.0,0.0,0.0,1.0613500138534384,,,,,,,,0.43283582089552236,3.170846432379615,0.22388059701492538,2.385875612260138,0.0,-62.32835820895522,56.0,19.769106050121234,-0.31717674936736656,16.90981980852966,,,,,,,,0.0,0.0,,0.0,0.03125,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id01,2024-06-30,0.0391304347826087,0.008695652173913044,0.16517070791689387,1.221292729916369,0.375,0.3233268613411026,0.0125,6.444444444444445,0.09166666666666666,0.9083333333333333,12.737021040408113,0.9999999136514032,0.011618257261410789,1.6578427320255011,0.1991701244813278,0.398492916455819,2.0007665180385916,8.068227652031718,0.7037037037037037,3.193148394810263,0.9259259259259259,3.193148394810263,0.9259259259259259,0.07407407407407407,0.2640520518256287,-71.0,31.0,8.04155872120988,-0.11326139043957577,193.99741487246226,4.834951189686004,2212.9543201251954,9.467697777135452,233.73732159781161,109.71078280044102,9.98116575552491,54.6,0.09097707172211322,1.0744616561874445,0.2812615214994488,33.0094,2.093340660176736,7.442684121940364,0.7316427783902977,0.11016446457943994,0.009644914811044725,0.0016295141947299961,4958.119169811225,23.208333333333332,80.95599584891097,3.4882296236514603,345.0,0.125,0.3734793806261537,6.935052199050857,0.0875,0.01875,0.2967152565836348,8.4,7.657675887630659,0.9116280818607927,19.0,2.746280604088619,0.9956978530013144,0.45,2.5526789828262686,0.2,0.2644617442353294,1.322308721176647,11.963105208769713,0.25462962962962965,3.7224143614635277,0.28703703703703703,3.6571219149081524,0.004629629629629629,-64.625,65.0,17.536816431597714,-0.2713627300827499,25.876150253866186,,,,,,,,26.7625,86.42717219572786,3.2294132534601725,311.0,0.0375,0.296715256583635,5.690007618114792,0.27225130890052357,0.27225130890052357,3.931909286646186,14.442205264411951,0.010471204188481676,0.05451426900908919,0.004537521815008726,0.2202356148764725,0.0036705935812745417,0.05460441285480803,0.05460441285480803,1.0373334248860677,0.002643978954609776,0.8089423546424279,472.5594803233855
id01,2024-07-01,0.09583333333333334,0.008333333333333333,0.3158302038226156,1.4539466866752466,0.375,0.20098641492021685,0.008333333333333333,3.888888888888889,0.04375,0.95625,8.25678160257649,0.9999999136514032,0.012448132780082987,1.6632191242997307,0.1991701244813278,0.39849233152683233,2.0007635812076376,8.091172587144133,0.6111111111111112,3.205953188271386,0.7777777777777778,3.205953188271386,1.0,0.0,0.0,-68.33333333333333,42.0,9.518986874195758,-0.13930224693945012,43.60964031277894,4.930028185443145,1684.846052904687,12.555890773140527,134.18769590676098,101.51734010152285,6.930077447803474,41.10000000000001,0.06826496282184916,0.8227171762837853,0.37652972588832484,28.8587,2.2666334181426966,6.019799400419607,0.6531979695431472,0.16406665084067945,0.007821367832812154,0.0018718053195274614,2135.076869917413,47.9375,108.74691686242573,2.2685145629710712,356.0,0.16666666666666666,0.6707092660578586,6.3708604943676255,0.059574468085106386,0.01276595744680851,0.22579504754825686,9.333333333333334,4.784233364802441,0.5125964319431187,11.0,1.9896721158908761,0.9999792781238414,0.5,2.711488629643075,0.21052631578947367,0.24722045818760072,1.1742971763911034,12.104818871460937,0.24519230769230768,3.528977637326462,0.24519230769230768,3.4021032991512916,0.009615384615384616,-63.41346153846154,66.0,17.014762016534053,-0.2683146701621746,22.61817768710933,87.54466230936819,9.404239810373802,43.0,0.1074221952806305,0.1394335511982571,1.3660304063213182,2.985537622718795,6207.475862068965,24127.928285268765,3.8869145561569485,100000.0,0.034482758620689655,0.23262280686106374,6.231436900448657,0.7,0.7,6.7467276018328555,9.63818228833265,0.03333333333333333,0.08272754692387285,0.011666666666666665,0.5445417404174805,0.009075695673624675,0.08797416109884137,0.08797416109884137,1.5585000356038412,0.018208333663642405,0.7779167720249721,226.28379528359807
id01,2024-07-02,0.48695652173913045,0.004347826086956522,0.6928068773058083,2.5280742707167008,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9999999136514032,0.00995850622406639,1.6470899474770415,0.1991701244813278,0.3988147606797979,2.0023824442464853,8.026722375559082,1.0,2.0794415416798357,1.0,2.0794415416798357,1.0,0.0,0.0,-71.0,27.0,8.602325267042627,-0.12115951080341728,33.33603755511356,0.012536529238946983,8.567479403109928,7.301856992191035,1.1733288411800467,101.86592869465211,5.236881321708968,19.5,0.05140954771449407,0.646726934448034,0.26529022426682003,4.5218,0.37977291184079315,1.4315375279672207,0.18890166762507188,0.6339348949434706,2.212021683678896e-05,1.436886711600155e-05,8.071030271058374,22.041666666666668,56.13672235909594,2.5468456268776984,291.0,0.16666666666666666,0.6294850166010586,6.742787106059899,0.03829787234042553,0.01276595744680851,0.16249644592474377,6.0,4.242640687119285,0.7071067811865475,9.0,2.086812263023351,0.999907042709891,0.48717948717948717,2.6839240196368945,0.20512820512820512,0.2970562617301279,1.4481492759343735,13.412568293172718,0.1513157894736842,3.17352502286673,0.049342105263157895,2.320514472766548,0.0,-58.463815789473685,60.0,16.070527327926904,-0.2748798912783311,12.140313686157375,137.0,0.0,0.0,0.0,1.0,0.0,2.0,23344.266666666666,42289.267353102994,1.8115483324857635,100000.0,0.1,0.5432727813369009,4.772884616432274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id01,2024-07-03,0.0375,0.0020833333333333333,0.15991595531465677,1.2059199136465377,0.375,0.368005601115465,0.016666666666666666,7.888888888888889,0.10416666666666667,0.8958333333333334,16.92906931380388,0.9999999136516892,0.011618257261410789,1.6578427320255011,0.1991701244813278,0.39847596547265657,2.0006814099772967,8.067998820095138,0.68,2.997068727089017,0.84,2.997068727089017,1.0,0.0,0.0,-78.12,25.0,7.426008349039206,-0.09505899064310298,44.69208395008721,4.613938654590597,3955.542248423698,23.01862784061836,171.84092274361382,103.72330009066182,8.418496030732872,70.6,0.081163017599464,1.0358417113007024,0.7346122846781505,36.1491,3.51788276772294,4.788761148017284,0.6135539437896645,0.28571000855639933,0.013012124259342082,0.0020982556937899637,2815.0780535264525,2127.5416666666665,14276.544841916897,6.710347940815995,100000.0,0.25,0.10126481756679193,10.613918648024022,0.15434782608695652,0.02391304347826087,0.4301772809233385,11.833333333333334,8.668269082630562,0.7325297816307517,27.0,2.928669392016998,0.9998226778294355,0.36619718309859156,2.9157841058017357,0.19718309859154928,0.2328759116006248,1.181013551688883,11.667840639766585,0.2231404958677686,3.5913409221021513,0.2768595041322314,3.681247955034463,0.004132231404958678,-65.16528925619835,68.0,14.928118184139507,-0.2290808243856538,25.87792762582363,80.46142857142857,11.959691740618243,59.0,0.14863881928222522,0.07785714285714286,1.5772258720314996,3.190782313682045,1305.760736196319,11000.883281789815,8.424884419358012,100000.0,0.049079754601226995,0.06618948225695592,10.541900989807312,0.7277936962750716,0.7277936962750716,6.524175979354617,8.964320538562053,0.03724928366762178,0.1097592227750428,0.01212989493791786,0.5711746816990368,0.009519578028317282,0.08674956681631843,0.08674956681631843,1.3876667022705078,0.010487094991186628,0.7848030075313538,207.02333545211732
id01,2024-07-04,0.09565217391304348,0.008695652173913044,0.3154234195677298,1.4537791077808648,0.375,0.1820725395499911,0.008333333333333333,3.5555555555555554,0.0375,0.9625,8.12674870940619,0.9999999136514032,0.012448132780082987,1.6632191242997307,0.1991701244813278,0.39849136988946676,2.0007587529866977,8.0911595684681,0.6363636363636364,2.9448325079897426,0.696969696969697,2.9448325079897426,1.0,0.0,0.0,-71.96969696969697,30.0,7.937196087180564,-0.11028525089556153,38.446944783949554,4.910834209098231,1713.0557416014453,12.187029508513607,140.5638462108211,129.73652231551037,31.902246754088303,101.49999999999999,0.2459002768434336,0.9690283667328372,0.39924076447193996,32.7753,2.6125254809638014,6.543734291309872,0.6354396818382678,0.14227469775514626,0.00828398963900008,0.001886150454695109,2971.4322140058653,2137.7291666666665,14275.174473159661,6.677728262190835,100000.0,0.2708333333333333,0.10126481756679193,10.745165267777677,0.12291666666666666,0.016666666666666666,0.37269624521293654,14.75,20.980645843252777,1.4224166673391714,50.0,3.7962027911399057,0.999911975810001,0.375,2.7391162571530714,0.21428571428571427,0.2466688680008561,1.1511213840039953,11.059527789803562,0.24757281553398058,3.5669514514832974,0.23300970873786409,3.2528263645417708,0.0,-60.349514563106794,64.0,17.104027083783446,-0.2834161501978274,21.40934899231611,80.58605664488017,10.249964212969806,52.0,0.12719277552118577,0.06318082788671024,1.4238880864919,2.9048111115590056,662.7068965517242,7553.637134904912,11.398156823489993,100000.0,0.13793103448275862,0.03538032307593266,14.607401771582342,0.5333333333333333,0.5333333333333333,5.156603102387807,9.668630816977139,0.027083333333333334,0.10498286848114169,0.008888888888888889,0.41654167175292967,0.006942361195882161,0.06740750640107113,0.06740750640107113,1.1645000457763672,0.013104167021811008,0.7810156345367432,230.94610368058565
id01,2024-07-05,0.053488372093023255,0.002325581395348837,0.20866117742829043,1.2762716834214805,0.125,0.0,0.0,0.0,0.0,1.0,1.125,0.9999999136514032,0.004166666666666667,1.6094379124341005,0.2,0.39999995682569833,1.9999997841284916,7.860931145557332,0.6666666666666666,1.0986122886681096,1.0,1.0986122886681096,1.0,0.0,0.0,-83.0,9.0,4.242640687119285,-0.05111615285685885,13.930163767882178,0.1948996381993554,2.104833829908373,1.2828528633617016,1.640744539005572,111.43660296411856,4.505132703421268,12.700000000000003,0.040427764159967024,1.228861975706185,0.024495982839313573,19.302,0.3535547464754409,14.433172524436182,0.8531591263650546,0.01248438541369629,1.9386773283635784e-05,2.648458174832543e-05,59.453800428613974,12.1875,57.6189553048011,4.727709153214449,289.0,0.125,0.173205206749177,7.559750476458125,0.036170212765957444,0.002127659574468085,0.15557575918757216,17.0,0.0,0.0,0.0,1.199920782775771,0.9991481700535276,0.6363636363636364,2.4917993868120742,0.1818181818181818,0.2813756801369689,1.547566240753329,14.556420388351006,0.3055555555555556,2.7519296601397905,0.125,2.0923097285513625,0.0,-57.0,55.0,17.260262647673315,-0.30281162539777745,11.88052659757155,94.31176470588235,18.446819663815834,74.0,0.19559404620773976,0.5647058823529413,1.799503750685499,5.237180143708518,18.28787878787879,67.87271178162374,3.7113496086057713,299.0,0.06060606060606061,0.33566536791478974,6.6741675088599095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
